time_stamp, average time, incremental time, search time,fov check time, total time, alpha_bal, alpha_del
1577836984.49998498,0.01945069,0.00467899,0.00000536,10084.00000000,0.02693919,0.000000,0.000000
1577836984.59981799,0.01947484,0.00385838,0.00000430,10087.00000000,0.02063389,0.000000,0.000000
1577836984.69969106,0.01948991,0.00345214,0.00000413,10065.00000000,0.02022841,0.000000,0.000000
1577836984.79953694,0.01953642,0.00486535,0.00000456,10137.00000000,0.02186197,0.000000,0.000000
1577836984.89937615,0.01946062,0.00351699,0.00000338,10181.00000000,0.01559495,0.000000,0.000000
1577836984.99962711,0.01977796,0.00571449,0.00000830,10201.00000000,0.03627928,0.000000,0.000000
1577836985.09946299,0.01971278,0.00283656,0.00000332,10245.00000000,0.01625858,0.000000,0.000000
1577836985.19928908,0.02009498,0.00462625,0.00000908,10218.00000000,0.04073365,0.000000,0.000000
1577836985.29991817,0.01997110,0.00297172,0.00000263,10253.00000000,0.01315765,0.000000,0.000000
1577836985.39975715,0.02016984,0.00383499,0.00000676,10160.00000000,0.03129909,0.000000,0.000000
1577836985.49959922,0.02020474,0.00434661,0.00000428,10198.00000000,0.02219424,0.000000,0.000000
1577836985.59943819,0.02025227,0.00521881,0.00000476,10195.00000000,0.02300904,0.000000,0.000000
1577836985.69966006,0.02016829,0.00346869,0.00000306,10179.00000000,0.01521360,0.000000,0.000000
1577836985.79949379,0.02029289,0.00506673,0.00000573,10243.00000000,0.02776869,0.000000,0.000000
1577836985.89932799,0.02017813,0.00307449,0.00000284,10268.00000000,0.01317777,0.000000,0.000000
1577836985.99996209,0.02021337,0.00476689,0.00000497,10285.00000000,0.02239865,0.000000,0.000000
1577836986.09979796,0.02009071,0.00280692,0.00000261,10336.00000000,0.01236269,0.000000,0.000000
1577836986.19963598,0.02027863,0.00445637,0.00000695,10398.00000000,0.03230574,0.000000,0.000000
1577836986.29947400,0.02018023,0.00296911,0.00000284,10431.00000000,0.01378414,0.000000,0.000000
1577836986.39931488,0.02009058,0.00284618,0.00000305,10490.00000000,0.01417378,0.000000,0.000000
1577836986.49994898,0.02014821,0.00640011,0.00000457,10540.00000000,0.02400916,0.000000,0.000000
1577836986.59979010,0.02007563,0.00294586,0.00000314,10618.00000000,0.01514059,0.000000,0.000000
1577836986.69962287,0.02000302,0.00301042,0.00000302,10666.00000000,0.01499282,0.000000,0.000000
1577836986.79945803,0.01997384,0.00342125,0.00000359,10711.00000000,0.01793132,0.000000,0.000000
1577836986.89929509,0.01987466,0.00301950,0.00000262,10746.00000000,0.01283260,0.000000,0.000000
1577836986.99993014,0.02002292,0.00593234,0.00000608,10613.00000000,0.03069785,0.000000,0.000000
1577836987.09977007,0.01991560,0.00268171,0.00000251,10535.00000000,0.01208121,0.000000,0.000000
1577836987.19959807,0.01985322,0.00293320,0.00000307,10587.00000000,0.01523703,0.000000,0.000000
1577836987.29944396,0.01976591,0.00301509,0.00000292,10558.00000000,0.01321793,0.000000,0.000000
1577836987.39966798,0.01967911,0.00281725,0.00000290,10465.00000000,0.01308231,0.000000,0.000000
1577836987.49951315,0.01961781,0.00326526,0.00000285,10586.00000000,0.01489752,0.000000,0.000000
1577836987.59933996,0.01954877,0.00353823,0.00000264,10705.00000000,0.01416379,0.000000,0.000000
1577836987.69997382,0.01963796,0.00665083,0.00000447,10796.00000000,0.02668340,0.000000,0.000000
1577836987.79981685,0.01962940,0.00558177,0.00000282,11008.00000000,0.01894491,0.000000,0.000000
1577836987.89966393,0.01964932,0.00615799,0.00000315,10973.00000000,0.02126290,0.000000,0.000000
1577836987.99951100,0.01980354,0.00791120,0.00000473,11505.00000000,0.03244994,0.000000,0.000000
1577836988.09934378,0.01983354,0.00690623,0.00000288,11819.00000000,0.02232313,0.000000,0.000000
1577836988.19998097,0.02001041,0.00802158,0.00000430,12510.00000000,0.03486730,0.000000,0.000000
1577836988.29982591,0.02003065,0.00687426,0.00000253,12988.00000000,0.02175130,0.000000,0.000000
1577836988.39966893,0.02016810,0.00705301,0.00000373,13348.00000000,0.03198842,0.000000,0.000000
1577836988.49950004,0.02027170,0.00756708,0.00000324,13936.00000000,0.02928495,0.000000,0.000000
1577836988.59934497,0.02052383,0.00853447,0.00000514,14578.00000000,0.04271157,0.000000,0.000000
1577836988.69999480,0.02062848,0.00886126,0.00000348,14999.00000000,0.02994230,0.000000,0.000000
1577836988.79982805,0.02074519,0.00658006,0.00000392,15410.00000000,0.03124929,0.000000,0.000000
1577836988.89966011,0.02085833,0.00757337,0.00000380,15906.00000000,0.03115387,0.000000,0.000000
1577836988.99951887,0.02095401,0.00575061,0.00000388,16237.00000000,0.02975640,0.000000,0.000000
1577836989.09935212,0.02104649,0.00837207,0.00000376,16692.00000000,0.02964750,0.000000,0.000000
1577836989.19999599,0.02110034,0.00653561,0.00000338,16682.00000000,0.02616252,0.000000,0.000000
1577836989.29984903,0.02107639,0.00492382,0.00000256,16943.00000000,0.01880066,0.000000,0.000000
1577836989.39969301,0.02122014,0.00638388,0.00000484,16949.00000000,0.03501982,0.000000,0.000000
1577836989.49952793,0.02122949,0.00591520,0.00000282,17263.00000000,0.02213684,0.000000,0.000000
1577836989.59938622,0.02142136,0.00868690,0.00000468,17636.00000000,0.04022433,0.000000,0.000000
1577836989.69963288,0.02150145,0.01142856,0.00000295,17736.00000000,0.02943023,0.000000,0.000000
1577836989.79946184,0.02167901,0.01169739,0.00000426,18614.00000000,0.03943520,0.000000,0.000000
1577836989.89929605,0.02192854,0.01545170,0.00000412,19701.00000000,0.04713174,0.000000,0.000000
1577836989.99994493,0.02213818,0.01651515,0.00000364,21895.00000000,0.04352112,0.000000,0.000000
1577836990.09978604,0.02227530,0.01509301,0.00000323,24936.00000000,0.03639895,0.000000,0.000000
1577836990.19962811,0.02245209,0.01810056,0.00000336,27647.00000000,0.04083797,0.000000,0.000000
1577836990.29946899,0.02268891,0.01276169,0.00000448,29074.00000000,0.04755476,0.000000,0.000000
1577836990.39932394,0.02278694,0.01293990,0.00000286,31784.00000000,0.03317774,0.000000,0.000000
1577836990.49997115,0.02304351,0.01497049,0.00000454,33930.00000000,0.05049646,0.000000,0.000000
1577836990.59981203,0.02315551,0.01238802,0.00000319,35989.00000000,0.03525198,0.000000,0.000000
1577836990.69966006,0.02323016,0.01030272,0.00000290,36267.00000000,0.03136740,0.000000,0.000000
1577836990.79950309,0.02336345,0.01167576,0.00000363,38638.00000000,0.03802483,0.000000,0.000000
1577836990.89933801,0.02355056,0.01218134,0.00000376,40302.00000000,0.04432025,0.000000,0.000000
1577836990.99997807,0.02378286,0.01234750,0.00000465,41790.00000000,0.04980053,0.000000,0.000000
1577836991.09981489,0.02393720,0.01135490,0.00000368,41976.00000000,0.04137775,0.000000,0.000000
1577836991.19966483,0.02404532,0.00994998,0.00000369,43018.00000000,0.03637106,0.000000,0.000000
1577836991.29950213,0.02420821,0.01016865,0.00000428,43875.00000000,0.04294015,0.000000,0.000000
1577836991.39934301,0.02433860,0.01000771,0.00000384,44629.00000000,0.03946401,0.000000,0.000000
1577836991.49997997,0.02436268,0.00810313,0.00000278,45187.00000000,0.02717965,0.000000,0.000000
1577836991.59982300,0.02444611,0.00854056,0.00000390,45665.00000000,0.03429122,0.000000,0.000000
1577836991.69965601,0.02446635,0.00740801,0.00000313,46059.00000000,0.02687449,0.000000,0.000000
1577836991.79950500,0.02454876,0.00764598,0.00000457,46446.00000000,0.03443773,0.000000,0.000000
1577836991.89935112,0.02465065,0.00626777,0.00000505,46757.00000000,0.03697975,0.000000,0.000000
1577836991.99999213,0.02463019,0.00585654,0.00000312,46960.00000000,0.02213355,0.000000,0.000000
1577836992.09983897,0.02461824,0.00515885,0.00000378,47097.00000000,0.02314908,0.000000,0.000000
1577836992.19968009,0.02467718,0.00524936,0.00000508,47315.00000000,0.03198567,0.000000,0.000000
1577836992.29953098,0.02464757,0.00562877,0.00000311,47516.00000000,0.02094571,0.000000,0.000000
1577836992.39938784,0.02468517,0.00607308,0.00000449,47602.00000000,0.02942326,0.000000,0.000000
1577836992.49961710,0.02469951,0.00760366,0.00000343,47765.00000000,0.02652086,0.000000,0.000000
1577836992.59944296,0.02469713,0.00614000,0.00000314,47974.00000000,0.02439236,0.000000,0.000000
1577836992.69927979,0.02472852,0.00683298,0.00000354,48265.00000000,0.02877756,0.000000,0.000000
1577836992.79990602,0.02478405,0.00751760,0.00000389,48526.00000000,0.03200329,0.000000,0.000000
1577836992.89974594,0.02485951,0.00709124,0.00000413,48601.00000000,0.03474509,0.000000,0.000000
1577836992.99958086,0.02489420,0.00727705,0.00000360,48854.00000000,0.02947252,0.000000,0.000000
1577836993.09941816,0.02496706,0.00643651,0.00000417,49006.00000000,0.03465749,0.000000,0.000000
1577836993.19965482,0.02497927,0.00705959,0.00000320,49218.00000000,0.02661573,0.000000,0.000000
1577836993.29949594,0.02503941,0.00804873,0.00000408,49421.00000000,0.03315861,0.000000,0.000000
1577836993.39934683,0.02506565,0.00671465,0.00000355,49661.00000000,0.02863381,0.000000,0.000000
1577836993.49998999,0.02505745,0.00628545,0.00000294,49878.00000000,0.02393464,0.000000,0.000000
1577836993.59983206,0.02511819,0.00639953,0.00000419,49961.00000000,0.03350014,0.000000,0.000000
1577836993.69966483,0.02510385,0.00609236,0.00000284,50121.00000000,0.02311018,0.000000,0.000000
1577836993.79949498,0.02518251,0.00671855,0.00000453,50290.00000000,0.03619509,0.000000,0.000000
1577836993.89932585,0.02521951,0.00679231,0.00000360,50569.00000000,0.03043705,0.000000,0.000000
1577836993.99995017,0.02525071,0.00748094,0.00000405,50775.00000000,0.02967989,0.000000,0.000000
1577836994.09979486,0.02531199,0.00699078,0.00000462,50943.00000000,0.03407548,0.000000,0.000000
1577836994.19964290,0.02531689,0.00682362,0.00000361,51109.00000000,0.02602268,0.000000,0.000000
1577836994.29948115,0.02537164,0.00586080,0.00000471,51250.00000000,0.03331019,0.000000,0.000000
1577836994.39933586,0.02537657,0.00576412,0.00000378,51491.00000000,0.02609614,0.000000,0.000000
1577836994.49996805,0.02549645,0.00704605,0.00000680,51700.00000000,0.04311881,0.000000,0.000000
1577836994.59980607,0.02546817,0.00581109,0.00000302,51968.00000000,0.02128329,0.000000,0.000000
1577836994.69964099,0.02548565,0.00706370,0.00000402,52153.00000000,0.02809037,0.000000,0.000000
1577836994.79948497,0.02548664,0.00740242,0.00000332,52255.00000000,0.02563515,0.000000,0.000000
1577836994.89932203,0.02552053,0.00774836,0.00000401,52203.00000000,0.03063743,0.000000,0.000000
1577836994.99996281,0.02556371,0.00765762,0.00000411,52358.00000000,0.03212657,0.000000,0.000000
1577836995.09979296,0.02557357,0.00702594,0.00000335,52605.00000000,0.02708289,0.000000,0.000000
1577836995.19964910,0.02562476,0.00790560,0.00000415,52879.00000000,0.03350774,0.000000,0.000000
1577836995.29948688,0.02561418,0.00699008,0.00000284,52963.00000000,0.02397433,0.000000,0.000000
1577836995.39932203,0.02565268,0.00712932,0.00000390,53164.00000000,0.03165905,0.000000,0.000000
1577836995.49996805,0.02570598,0.00727044,0.00000383,53378.00000000,0.03407317,0.000000,0.000000
1577836995.59980893,0.02571244,0.00801313,0.00000296,53713.00000000,0.02673314,0.000000,0.000000
1577836995.69966388,0.02572088,0.00777217,0.00000303,54142.00000000,0.02706377,0.000000,0.000000
1577836995.79950500,0.02582753,0.00943158,0.00000444,54553.00000000,0.04289161,0.000000,0.000000
1577836995.89935589,0.02591019,0.01073778,0.00000379,55068.00000000,0.03921758,0.000000,0.000000
1577836995.99960184,0.02593362,0.00846565,0.00000318,55044.00000000,0.02972912,0.000000,0.000000
1577836996.09943819,0.02598952,0.00970372,0.00000381,55545.00000000,0.03510253,0.000000,0.000000
1577836996.19966698,0.02610064,0.01023295,0.00000537,56033.00000000,0.04432382,0.000000,0.000000
1577836996.29950094,0.02617856,0.01027592,0.00000415,56132.00000000,0.03903600,0.000000,0.000000
1577836996.39934897,0.02620957,0.01113370,0.00000302,56203.00000000,0.03135677,0.000000,0.000000
1577836996.49998808,0.02627122,0.00903804,0.00000374,56684.00000000,0.03656708,0.000000,0.000000
1577836996.59981108,0.02633128,0.00895420,0.00000387,57040.00000000,0.03642074,0.000000,0.000000
1577836996.69964695,0.02633325,0.00767439,0.00000296,57471.00000000,0.02666587,0.000000,0.000000
1577836996.79948115,0.02635942,0.00824133,0.00000379,57535.00000000,0.03080945,0.000000,0.000000
1577836996.89931893,0.02638997,0.00745279,0.00000405,57782.00000000,0.03161374,0.000000,0.000000
1577836996.99996114,0.02638313,0.00703882,0.00000343,57940.00000000,0.02520634,0.000000,0.000000
1577836997.09980392,0.02639186,0.00482656,0.00000423,58059.00000000,0.02790275,0.000000,0.000000
1577836997.19963193,0.02636995,0.00512597,0.00000374,58128.00000000,0.02255711,0.000000,0.000000
1577836997.29947186,0.02632582,0.00436499,0.00000303,58217.00000000,0.01860344,0.000000,0.000000
1577836997.39931893,0.02639961,0.00604578,0.00000702,58318.00000000,0.03938643,0.000000,0.000000
1577836997.49995279,0.02636386,0.00397548,0.00000413,58388.00000000,0.02003630,0.000000,0.000000
1577836997.59978795,0.02634242,0.00464496,0.00000429,58472.00000000,0.02252571,0.000000,0.000000
1577836997.69962192,0.02629323,0.00449779,0.00000309,58587.00000000,0.01748841,0.000000,0.000000
1577836997.79947495,0.02625723,0.00475502,0.00000374,58641.00000000,0.01977616,0.000000,0.000000
1577836997.89931393,0.02621984,0.00518818,0.00000369,58771.00000000,0.01945354,0.000000,0.000000
1577836997.99995804,0.02626350,0.00658451,0.00000687,58716.00000000,0.03420969,0.000000,0.000000
1577836998.09979105,0.02622073,0.00339427,0.00000378,58849.00000000,0.01839313,0.000000,0.000000
1577836998.19961596,0.02627038,0.00669711,0.00000712,58886.00000000,0.03540532,0.000000,0.000000
1577836998.29946399,0.02622684,0.00334594,0.00000370,58955.00000000,0.01817203,0.000000,0.000000
1577836998.39931107,0.02622888,0.00426237,0.00000549,59092.00000000,0.02660918,0.000000,0.000000
1577836998.49995804,0.02617929,0.00382154,0.00000336,59199.00000000,0.01690524,0.000000,0.000000
1577836998.59980702,0.02616310,0.00540362,0.00000448,59204.00000000,0.02311974,0.000000,0.000000
1577836998.69965100,0.02610161,0.00317116,0.00000284,59151.00000000,0.01448050,0.000000,0.000000
1577836998.79947710,0.02608115,0.00467729,0.00000425,59224.00000000,0.02219303,0.000000,0.000000
1577836998.89931488,0.02610011,0.00560121,0.00000496,59234.00000000,0.02972190,0.000000,0.000000
1577836998.99996114,0.02608517,0.00660077,0.00000356,59388.00000000,0.02321680,0.000000,0.000000
1577836999.09980702,0.02611833,0.00629076,0.00000484,59536.00000000,0.03251736,0.000000,0.000000
1577836999.19966888,0.02613691,0.00575325,0.00000427,58275.00000000,0.02974285,0.000000,0.000000
1577836999.29950690,0.02610131,0.00518050,0.00000284,58508.00000000,0.01915812,0.000000,0.000000
1577836999.39934301,0.02611948,0.00624454,0.00000401,58714.00000000,0.02968029,0.000000,0.000000
1577836999.49997902,0.02613703,0.00888799,0.00000376,58942.00000000,0.02959425,0.000000,0.000000
1577836999.59981394,0.02611765,0.00624743,0.00000282,59222.00000000,0.02228120,0.000000,0.000000
1577836999.69966483,0.02615783,0.00781483,0.00000462,58064.00000000,0.03415322,0.000000,0.000000
1577836999.79951406,0.02619860,0.00623704,0.00000349,58242.00000000,0.03435240,0.000000,0.000000
1577836999.89935112,0.02619253,0.00578340,0.00000351,58465.00000000,0.02497291,0.000000,0.000000
1577836999.99999213,0.02617715,0.00510264,0.00000340,58595.00000000,0.02307019,0.000000,0.000000
1577837000.09983110,0.02614980,0.00441736,0.00000303,58739.00000000,0.02059874,0.000000,0.000000
1577837000.19968009,0.02611497,0.00433145,0.00000283,58909.00000000,0.01900952,0.000000,0.000000
1577837000.29952097,0.02607576,0.00434491,0.00000283,58967.00000000,0.01803670,0.000000,0.000000
1577837000.39935207,0.02605442,0.00366287,0.00000376,59074.00000000,0.02165863,0.000000,0.000000
1577837000.49999094,0.02604150,0.00485840,0.00000418,59093.00000000,0.02336842,0.000000,0.000000
1577837000.59983110,0.02602718,0.00542371,0.00000381,59173.00000000,0.02304665,0.000000,0.000000
1577837000.69967103,0.02599826,0.00517853,0.00000337,59322.00000000,0.01995540,0.000000,0.000000
1577837000.79950500,0.02595433,0.00388579,0.00000277,59476.00000000,0.01672925,0.000000,0.000000
1577837000.89935684,0.02597293,0.00749392,0.00000504,59677.00000000,0.02989723,0.000000,0.000000
1577837000.99997592,0.02593586,0.00446359,0.00000308,59285.00000000,0.01807717,0.000000,0.000000
1577837001.09981894,0.02591088,0.00457018,0.00000385,59551.00000000,0.02058898,0.000000,0.000000
1577837001.19965315,0.02586697,0.00416270,0.00000289,59761.00000000,0.01646993,0.000000,0.000000
1577837001.29948497,0.02584143,0.00527946,0.00000337,59984.00000000,0.02035054,0.000000,0.000000
1577837001.39932394,0.02580768,0.00478933,0.00000312,60191.00000000,0.01851920,0.000000,0.000000
1577837001.49995899,0.02577918,0.00541330,0.00000295,60401.00000000,0.01959398,0.000000,0.000000
1577837001.59979010,0.02576763,0.00624546,0.00000334,60674.00000000,0.02325061,0.000000,0.000000
1577837001.69963288,0.02575547,0.00576748,0.00000332,60910.00000000,0.02309094,0.000000,0.000000
1577837001.79947710,0.02578027,0.00686075,0.00000464,61148.00000000,0.03123608,0.000000,0.000000
1577837001.89932013,0.02576038,0.00536567,0.00000314,61396.00000000,0.02136642,0.000000,0.000000
1577837001.99994397,0.02575932,0.00605772,0.00000377,61644.00000000,0.02552214,0.000000,0.000000
1577837002.09977794,0.02575967,0.00513967,0.00000386,61850.00000000,0.02583756,0.000000,0.000000
1577837002.19962382,0.02572699,0.00490074,0.00000294,61939.00000000,0.01840681,0.000000,0.000000
1577837002.29946113,0.02569789,0.00537225,0.00000296,61927.00000000,0.01915100,0.000000,0.000000
1577837002.39929914,0.02567659,0.00510132,0.00000356,62144.00000000,0.02086404,0.000000,0.000000
1577837002.49994016,0.02564629,0.00478174,0.00000304,62203.00000000,0.01876728,0.000000,0.000000
1577837002.59977078,0.02562265,0.00449699,0.00000316,62259.00000000,0.02023223,0.000000,0.000000
1577837002.69960809,0.02561418,0.00411126,0.00000361,62341.00000000,0.02367544,0.000000,0.000000
1577837002.79945183,0.02557750,0.00393225,0.00000283,62370.00000000,0.01714135,0.000000,0.000000
1577837002.89928699,0.02554535,0.00445571,0.00000289,62489.00000000,0.01811803,0.000000,0.000000
1577837002.99992704,0.02557621,0.00534300,0.00000515,62523.00000000,0.03273603,0.000000,0.000000
1577837003.09976292,0.02554536,0.00419485,0.00000273,62649.00000000,0.01835806,0.000000,0.000000
1577837003.19959593,0.02555820,0.00528768,0.00000416,62741.00000000,0.02856134,0.000000,0.000000
1577837003.29944015,0.02556924,0.00496178,0.00000422,62805.00000000,0.02816506,0.000000,0.000000
1577837003.39928007,0.02556725,0.00478266,0.00000353,62906.00000000,0.02509624,0.000000,0.000000
1577837003.49991393,0.02558870,0.00649800,0.00000440,62986.00000000,0.03067177,0.000000,0.000000
1577837003.59974408,0.02556174,0.00426500,0.00000276,63010.00000000,0.01914704,0.000000,0.000000
1577837003.69956899,0.02555884,0.00634571,0.00000339,63184.00000000,0.02486532,0.000000,0.000000
1577837003.79940414,0.02556974,0.00612251,0.00000412,63142.00000000,0.02818493,0.000000,0.000000
1577837003.89964390,0.02555137,0.00599875,0.00000289,63298.00000000,0.02112379,0.000000,0.000000
1577837003.99947691,0.02552966,0.00484290,0.00000291,63256.00000000,0.02027738,0.000000,0.000000
1577837004.09932113,0.02552496,0.00562127,0.00000325,63373.00000000,0.02438204,0.000000,0.000000
1577837004.19996810,0.02551730,0.00574093,0.00000336,63544.00000000,0.02364817,0.000000,0.000000
1577837004.29980707,0.02550683,0.00550156,0.00000325,63737.00000000,0.02294156,0.000000,0.000000
1577837004.39964795,0.02549474,0.00547299,0.00000321,63942.00000000,0.02252059,0.000000,0.000000
1577837004.49948001,0.02548139,0.00534344,0.00000323,64165.00000000,0.02218379,0.000000,0.000000
1577837004.59931588,0.02547968,0.00654575,0.00000352,64250.00000000,0.02505632,0.000000,0.000000
1577837004.69994998,0.02547834,0.00593695,0.00000364,64334.00000000,0.02514367,0.000000,0.000000
1577837004.79979396,0.02546728,0.00530611,0.00000330,64381.00000000,0.02270315,0.000000,0.000000
1577837004.89964223,0.02547020,0.00589251,0.00000431,63787.00000000,0.02620281,0.000000,0.000000
1577837004.99948692,0.02546815,0.00452245,0.00000415,63890.00000000,0.02495235,0.000000,0.000000
1577837005.09932208,0.02543383,0.00346071,0.00000305,64028.00000000,0.01674974,0.000000,0.000000
1577837005.19995809,0.02541725,0.00325860,0.00000405,64086.00000000,0.02120608,0.000000,0.000000
1577837005.29979897,0.02541855,0.00387928,0.00000486,64126.00000000,0.02575016,0.000000,0.000000
1577837005.39965320,0.02538955,0.00371538,0.00000332,64160.00000000,0.01796467,0.000000,0.000000
1577837005.49947810,0.02537796,0.00377314,0.00000403,64158.00000000,0.02240035,0.000000,0.000000
1577837005.59932494,0.02537645,0.00367168,0.00000491,64157.00000000,0.02498816,0.000000,0.000000
1577837005.69995117,0.02534731,0.00381894,0.00000339,64166.00000000,0.01779805,0.000000,0.000000
1577837005.79979897,0.02536490,0.00486690,0.00000696,64173.00000000,0.02993905,0.000000,0.000000
1577837005.89963913,0.02535025,0.00348488,0.00000537,64200.00000000,0.02152637,0.000000,0.000000
1577837005.99947286,0.02534618,0.00322797,0.00000548,64167.00000000,0.02428077,0.000000,0.000000
1577837006.09929895,0.02531569,0.00415972,0.00000367,64177.00000000,0.01729589,0.000000,0.000000
1577837006.19994712,0.02527308,0.00302387,0.00000316,64197.00000000,0.01402308,0.000000,0.000000
1577837006.29979110,0.02527022,0.00435161,0.00000553,64233.00000000,0.02451486,0.000000,0.000000
1577837006.39962506,0.02523804,0.00300549,0.00000380,64291.00000000,0.01667643,0.000000,0.000000
1577837006.49947190,0.02525197,0.00502256,0.00000640,64368.00000000,0.02897167,0.000000,0.000000
1577837006.59931493,0.02521701,0.00322122,0.00000348,64409.00000000,0.01584855,0.000000,0.000000
1577837006.69995213,0.02519062,0.00303051,0.00000402,64432.00000000,0.01809121,0.000000,0.000000
1577837006.79978609,0.02520187,0.00402517,0.00000650,64491.00000000,0.02823973,0.000000,0.000000
1577837006.89963007,0.02515872,0.00270418,0.00000304,64548.00000000,0.01346530,0.000000,0.000000
1577837006.99947286,0.02512911,0.00371177,0.00000379,64584.00000000,0.01707507,0.000000,0.000000
1577837007.09932113,0.02512734,0.00432192,0.00000532,64590.00000000,0.02464337,0.000000,0.000000
1577837007.19994807,0.02509104,0.00380341,0.00000325,64572.00000000,0.01514468,0.000000,0.000000
